Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
ERR315493	HPA RNA-seq normal tissues	Illumina HiSeq 2000	27419	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315493/ERR315493.sra	ERR315493.sra	ERR315493_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315493/ERR315493_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315493/ERR315493_2.fastq.gz	ERR315493_2.fastq.gz	ERR315493_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315429	HPA RNA-seq normal tissues	Illumina HiSeq 2000	24565	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315429/ERR315429.sra	ERR315429.sra	ERR315429_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315429/ERR315429_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315429/ERR315429_1.fastq.gz	ERR315429_1.fastq.gz	ERR315429_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315429	HPA RNA-seq normal tissues	Illumina HiSeq 2000	24565	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315429/ERR315429.sra	ERR315429.sra	ERR315429_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315429/ERR315429_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315429/ERR315429_2.fastq.gz	ERR315429_2.fastq.gz	ERR315429_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315332	HPA RNA-seq normal tissues	Illumina HiSeq 2000	44753	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315332/ERR315332.sra	ERR315332.sra	ERR315332_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315332/ERR315332_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315332/ERR315332_1.fastq.gz	ERR315332_1.fastq.gz	ERR315332_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315332	HPA RNA-seq normal tissues	Illumina HiSeq 2000	44753	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315332/ERR315332.sra	ERR315332.sra	ERR315332_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315332/ERR315332_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315332/ERR315332_2.fastq.gz	ERR315332_2.fastq.gz	ERR315332_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315379	HPA RNA-seq normal tissues	Illumina HiSeq 2000	45674	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315379/ERR315379.sra	ERR315379.sra	ERR315379_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315379/ERR315379_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315379/ERR315379_1.fastq.gz	ERR315379_1.fastq.gz	ERR315379_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315379	HPA RNA-seq normal tissues	Illumina HiSeq 2000	45674	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315379/ERR315379.sra	ERR315379.sra	ERR315379_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315379/ERR315379_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315379/ERR315379_2.fastq.gz	ERR315379_2.fastq.gz	ERR315379_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315334	HPA RNA-seq normal tissues	Illumina HiSeq 2000	12799	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315334/ERR315334.sra	ERR315334.sra	ERR315334_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315334/ERR315334_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315334/ERR315334_1.fastq.gz	ERR315334_1.fastq.gz	ERR315334_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315334	HPA RNA-seq normal tissues	Illumina HiSeq 2000	12799	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315334/ERR315334.sra	ERR315334.sra	ERR315334_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315334/ERR315334_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315334/ERR315334_2.fastq.gz	ERR315334_2.fastq.gz	ERR315334_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315425	HPA RNA-seq normal tissues	Illumina HiSeq 2000	29807	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315425/ERR315425.sra	ERR315425.sra	ERR315425_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315425/ERR315425_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315425/ERR315425_1.fastq.gz	ERR315425_1.fastq.gz	ERR315425_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315425	HPA RNA-seq normal tissues	Illumina HiSeq 2000	29807	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315425/ERR315425.sra	ERR315425.sra	ERR315425_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315425/ERR315425_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315425/ERR315425_2.fastq.gz	ERR315425_2.fastq.gz	ERR315425_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315452	HPA RNA-seq normal tissues	Illumina HiSeq 2000	20688	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315452/ERR315452.sra	ERR315452.sra	ERR315452_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315452/ERR315452_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315452/ERR315452_1.fastq.gz	ERR315452_1.fastq.gz	ERR315452_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315452	HPA RNA-seq normal tissues	Illumina HiSeq 2000	20688	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315452/ERR315452.sra	ERR315452.sra	ERR315452_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315452/ERR315452_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315452/ERR315452_2.fastq.gz	ERR315452_2.fastq.gz	ERR315452_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315487	HPA RNA-seq normal tissues	Illumina HiSeq 2000	27611	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315487/ERR315487.sra	ERR315487.sra	ERR315487_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315487/ERR315487_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315487/ERR315487_1.fastq.gz	ERR315487_1.fastq.gz	ERR315487_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315487	HPA RNA-seq normal tissues	Illumina HiSeq 2000	27611	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315487/ERR315487.sra	ERR315487.sra	ERR315487_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315487/ERR315487_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315487/ERR315487_2.fastq.gz	ERR315487_2.fastq.gz	ERR315487_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315325	HPA RNA-seq normal tissues	Illumina HiSeq 2000	28344	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315325/ERR315325.sra	ERR315325.sra	ERR315325_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315325/ERR315325_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315325/ERR315325_1.fastq.gz	ERR315325_1.fastq.gz	ERR315325_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315325	HPA RNA-seq normal tissues	Illumina HiSeq 2000	28344	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315325/ERR315325.sra	ERR315325.sra	ERR315325_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315325/ERR315325_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315325/ERR315325_2.fastq.gz	ERR315325_2.fastq.gz	ERR315325_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315443	HPA RNA-seq normal tissues	Illumina HiSeq 2000	49636	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315443/ERR315443.sra	ERR315443.sra	ERR315443_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315443/ERR315443_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315443/ERR315443_1.fastq.gz	ERR315443_1.fastq.gz	ERR315443_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315443	HPA RNA-seq normal tissues	Illumina HiSeq 2000	49636	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315443/ERR315443.sra	ERR315443.sra	ERR315443_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315443/ERR315443_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315443/ERR315443_2.fastq.gz	ERR315443_2.fastq.gz	ERR315443_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315415	HPA RNA-seq normal tissues	Illumina HiSeq 2000	89052	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315415/ERR315415.sra	ERR315415.sra	ERR315415_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315415/ERR315415_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315415/ERR315415_1.fastq.gz	ERR315415_1.fastq.gz	ERR315415_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315415	HPA RNA-seq normal tissues	Illumina HiSeq 2000	89052	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315415/ERR315415.sra	ERR315415.sra	ERR315415_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315415/ERR315415_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315415/ERR315415_2.fastq.gz	ERR315415_2.fastq.gz	ERR315415_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315486	HPA RNA-seq normal tissues	Illumina HiSeq 2000	32940	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315486/ERR315486.sra	ERR315486.sra	ERR315486_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315486/ERR315486_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315486/ERR315486_1.fastq.gz	ERR315486_1.fastq.gz	ERR315486_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315486	HPA RNA-seq normal tissues	Illumina HiSeq 2000	32940	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315486/ERR315486.sra	ERR315486.sra	ERR315486_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315486/ERR315486_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315486/ERR315486_2.fastq.gz	ERR315486_2.fastq.gz	ERR315486_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315442	HPA RNA-seq normal tissues	Illumina HiSeq 2000	18211	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315442/ERR315442.sra	ERR315442.sra	ERR315442_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315442/ERR315442_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315442/ERR315442_1.fastq.gz	ERR315442_1.fastq.gz	ERR315442_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315442	HPA RNA-seq normal tissues	Illumina HiSeq 2000	18211	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315442/ERR315442.sra	ERR315442.sra	ERR315442_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315442/ERR315442_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315442/ERR315442_2.fastq.gz	ERR315442_2.fastq.gz	ERR315442_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315392	HPA RNA-seq normal tissues	Illumina HiSeq 2000	18177	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315392/ERR315392.sra	ERR315392.sra	ERR315392_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315392/ERR315392_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315392/ERR315392_1.fastq.gz	ERR315392_1.fastq.gz	ERR315392_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315392	HPA RNA-seq normal tissues	Illumina HiSeq 2000	18177	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315392/ERR315392.sra	ERR315392.sra	ERR315392_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315392/ERR315392_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315392/ERR315392_2.fastq.gz	ERR315392_2.fastq.gz	ERR315392_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315456	HPA RNA-seq normal tissues	Illumina HiSeq 2000	64750	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315456/ERR315456.sra	ERR315456.sra	ERR315456_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315456/ERR315456_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315456/ERR315456_1.fastq.gz	ERR315456_1.fastq.gz	ERR315456_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315456	HPA RNA-seq normal tissues	Illumina HiSeq 2000	64750	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315456/ERR315456.sra	ERR315456.sra	ERR315456_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315456/ERR315456_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315456/ERR315456_2.fastq.gz	ERR315456_2.fastq.gz	ERR315456_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315459	HPA RNA-seq normal tissues	Illumina HiSeq 2000	29387	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315459/ERR315459.sra	ERR315459.sra	ERR315459_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315459/ERR315459_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315459/ERR315459_1.fastq.gz	ERR315459_1.fastq.gz	ERR315459_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315459	HPA RNA-seq normal tissues	Illumina HiSeq 2000	29387	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315459/ERR315459.sra	ERR315459.sra	ERR315459_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315459/ERR315459_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315459/ERR315459_2.fastq.gz	ERR315459_2.fastq.gz	ERR315459_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315462	HPA RNA-seq normal tissues	Illumina HiSeq 2000	29906	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315462/ERR315462.sra	ERR315462.sra	ERR315462_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315462/ERR315462_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315462/ERR315462_1.fastq.gz	ERR315462_1.fastq.gz	ERR315462_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315462	HPA RNA-seq normal tissues	Illumina HiSeq 2000	29906	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315462/ERR315462.sra	ERR315462.sra	ERR315462_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315462/ERR315462_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315462/ERR315462_2.fastq.gz	ERR315462_2.fastq.gz	ERR315462_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315336	HPA RNA-seq normal tissues	Illumina HiSeq 2000	33107	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315336/ERR315336.sra	ERR315336.sra	ERR315336_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315336/ERR315336_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315336/ERR315336_1.fastq.gz	ERR315336_1.fastq.gz	ERR315336_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315336	HPA RNA-seq normal tissues	Illumina HiSeq 2000	33107	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315336/ERR315336.sra	ERR315336.sra	ERR315336_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315336/ERR315336_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315336/ERR315336_2.fastq.gz	ERR315336_2.fastq.gz	ERR315336_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315399	HPA RNA-seq normal tissues	Illumina HiSeq 2000	32525	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315399/ERR315399.sra	ERR315399.sra	ERR315399_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315399/ERR315399_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315399/ERR315399_1.fastq.gz	ERR315399_1.fastq.gz	ERR315399_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315399	HPA RNA-seq normal tissues	Illumina HiSeq 2000	32525	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315399/ERR315399.sra	ERR315399.sra	ERR315399_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315399/ERR315399_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315399/ERR315399_2.fastq.gz	ERR315399_2.fastq.gz	ERR315399_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315328	HPA RNA-seq normal tissues	Illumina HiSeq 2000	26589	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315328/ERR315328.sra	ERR315328.sra	ERR315328_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315328/ERR315328_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315328/ERR315328_1.fastq.gz	ERR315328_1.fastq.gz	ERR315328_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315328	HPA RNA-seq normal tissues	Illumina HiSeq 2000	26589	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315328/ERR315328.sra	ERR315328.sra	ERR315328_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315328/ERR315328_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315328/ERR315328_2.fastq.gz	ERR315328_2.fastq.gz	ERR315328_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315358	HPA RNA-seq normal tissues	Illumina HiSeq 2000	31910	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315358/ERR315358.sra	ERR315358.sra	ERR315358_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315358/ERR315358_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315358/ERR315358_1.fastq.gz	ERR315358_1.fastq.gz	ERR315358_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315358	HPA RNA-seq normal tissues	Illumina HiSeq 2000	31910	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315358/ERR315358.sra	ERR315358.sra	ERR315358_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315358/ERR315358_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315358/ERR315358_2.fastq.gz	ERR315358_2.fastq.gz	ERR315358_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315477	HPA RNA-seq normal tissues	Illumina HiSeq 2000	57503	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315477/ERR315477.sra	ERR315477.sra	ERR315477_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315477/ERR315477_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315477/ERR315477_1.fastq.gz	ERR315477_1.fastq.gz	ERR315477_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315477	HPA RNA-seq normal tissues	Illumina HiSeq 2000	57503	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315477/ERR315477.sra	ERR315477.sra	ERR315477_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315477/ERR315477_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315477/ERR315477_2.fastq.gz	ERR315477_2.fastq.gz	ERR315477_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315346	HPA RNA-seq normal tissues	Illumina HiSeq 2000	51217	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315346/ERR315346.sra	ERR315346.sra	ERR315346_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315346/ERR315346_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315346/ERR315346_1.fastq.gz	ERR315346_1.fastq.gz	ERR315346_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315346	HPA RNA-seq normal tissues	Illumina HiSeq 2000	51217	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315346/ERR315346.sra	ERR315346.sra	ERR315346_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315346/ERR315346_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315346/ERR315346_2.fastq.gz	ERR315346_2.fastq.gz	ERR315346_HPA_RNA-seq_normal_tissues_2.fastq.gz
